Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
123_GH_VP41	0	-1	1	18	1	20	276	-1	2
123_GH_VP41	-1	-2	2	22	2	10	377	1	1
123_GH_VP41	1	3	3	27	2	15	376	3	0
123_GH_VP41	1	-4	4	11	1	6	275	-1	4
123_GH_VP41	0	4	5	25	2	25	377	2	2
123_GH_VP41	0	1	6	16	1	10	277	-1	1
123_GH_VP41	0	-1	7	24	2	20	376	2	3
123_GH_VP41	0	4	8	13	1	15	277	0	1
123_GH_VP41	0	2	9	29	2	6	370	2	-1
123_GH_VP41	0	3	10	16	1	10	277	0	3
123_GH_VP41	0	2	11	21	2	6	376	2	3
123_GH_VP41	0	-3	12	17	1	15	275	-2	-1
123_GH_VP41	0	1	13	26	2	10	370	2	-3
123_GH_VP41	1	3	14	14	1	20	275	-1	0
123_GH_VP41	0	3	15	23	2	15	370	2	-3
123_GH_VP41	1	-2	16	19	1	6	277	0	-4
123_GH_VP41	0	-2	17	28	2	20	377	3	0
123_GH_VP41	1	-3	18	12	1	10	276	-2	-3
123_GH_VP41	0	1	1	22	2	10	377	3	-4
123_GH_VP41	1	0	2	11	1	6	275	-1	1
123_GH_VP41	0	2	3	15	1	25	276	-1	2
123_GH_VP41	0	0	4	18	1	20	276	-1	3
123_GH_VP41	0	4	5	21	2	6	376	2	4
123_GH_VP41	1	2	6	29	2	6	370	3	-2
123_GH_VP41	1	3	7	24	2	20	376	3	3
123_GH_VP41	1	4	8	13	1	15	277	-1	2
123_GH_VP41	0	2	9	27	2	15	376	2	3
123_GH_VP41	1	-3	10	19	1	6	277	0	4
123_GH_VP41	0	-3	11	12	1	10	276	-2	2
123_GH_VP41	0	-1	12	26	2	10	370	2	3
123_GH_VP41	1	-1	13	28	2	20	377	3	2
123_GH_VP41	1	1	14	17	1	15	275	-2	-3
123_GH_VP41	0	2	15	21	2	6	376	2	-2
123_GH_VP41	1	-3	16	11	1	6	275	-1	2
123_GH_VP41	0	-1	17	23	2	15	370	1	3
123_GH_VP41	1	3	18	14	1	20	275	-2	3
123_GH_VP41	0	3	1	14	1	20	275	-2	-2
123_GH_VP41	-1	4	2	11	1	6	275	-2	2
123_GH_VP41	0	-3	3	29	2	6	370	1	1
123_GH_VP41	0	0	4	18	1	20	276	-1	3
123_GH_VP41	0	-1	5	25	2	25	377	2	-3
123_GH_VP41	1	1	6	16	1	10	277	0	4
123_GH_VP41	0	-3	7	24	2	20	376	2	3
123_GH_VP41	1	0	8	13	1	15	277	0	-1
123_GH_VP41	0	-4	9	27	2	15	376	2	4
123_GH_VP41	1	-1	10	19	1	6	277	0	0
123_GH_VP41	0	-2	11	12	1	10	276	-2	3
123_GH_VP41	0	-4	12	26	2	10	370	1	-3
123_GH_VP41	1	3	13	28	2	20	377	3	2
123_GH_VP41	2	1	14	17	1	15	275	-1	-1
123_GH_VP41	0	-4	15	21	2	6	376	1	2
123_GH_VP41	0	-4	16	15	1	25	276	-2	-3
123_GH_VP41	-1	-1	17	23	2	15	370	1	-2
123_GH_VP41	1	-2	18	22	2	10	377	3	0
