Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
123_GH_VP65	-1	1	1	18	1	20	276	-1	-3
123_GH_VP65	3	1	2	22	2	10	377	3	1
123_GH_VP65	2	2	3	27	2	15	376	1	1
123_GH_VP65	-2	0	4	11	1	6	275	-3	0
123_GH_VP65	2	-1	5	25	2	25	377	3	-4
123_GH_VP65	-2	4	6	16	1	10	277	-1	1
123_GH_VP65	1	4	7	24	2	20	376	1	0
123_GH_VP65	-1	4	8	13	1	15	277	-2	0
123_GH_VP65	1	-3	9	29	2	6	370	1	3
123_GH_VP65	-2	4	10	16	1	10	277	-2	0
123_GH_VP65	2	0	11	21	2	6	376	0	-2
123_GH_VP65	-3	-3	12	17	1	15	275	-4	4
123_GH_VP65	2	0	13	26	2	10	370	0	-3
123_GH_VP65	-3	4	14	14	1	20	275	-4	-3
123_GH_VP65	2	-3	15	23	2	15	370	1	0
123_GH_VP65	-1	-1	16	19	1	6	277	-2	2
123_GH_VP65	2	3	17	28	2	20	377	2	4
123_GH_VP65	-2	2	18	12	1	10	276	-2	4
123_GH_VP65	1	-4	1	22	2	10	377	4	-1
123_GH_VP65	-1	-3	2	11	1	6	275	-4	3
123_GH_VP65	-3	-4	3	15	1	25	276	-3	0
123_GH_VP65	1	3	4	18	1	20	276	-1	3
123_GH_VP65	2	0	5	21	2	6	376	3	4
123_GH_VP65	1	-4	6	29	2	6	370	-1	-3
123_GH_VP65	1	1	7	24	2	20	376	-1	-2
123_GH_VP65	-1	-4	8	13	1	15	277	-3	1
123_GH_VP65	3	3	9	27	2	15	376	0	-3
123_GH_VP65	0	0	10	19	1	6	277	-2	-1
123_GH_VP65	3	3	11	12	1	10	276	-1	-3
123_GH_VP65	2	-2	12	26	2	10	370	1	-2
123_GH_VP65	-3	-3	13	28	2	20	377	2	-3
123_GH_VP65	-1	2	14	17	1	15	275	-4	2
123_GH_VP65	4	-3	15	21	2	6	376	2	-2
123_GH_VP65	2	2	16	11	1	6	275	-4	-4
123_GH_VP65	2	1	17	23	2	15	370	-1	2
123_GH_VP65	3	3	18	14	1	20	275	-3	-2
123_GH_VP65	-3	-1	1	14	1	20	275	-3	0
123_GH_VP65	-2	-2	2	11	1	6	275	-2	4
123_GH_VP65	3	1	3	29	2	6	370	0	-2
123_GH_VP65	-3	3	4	18	1	20	276	-2	4
123_GH_VP65	1	-3	5	25	2	25	377	4	-2
123_GH_VP65	-2	-2	6	16	1	10	277	-3	4
123_GH_VP65	3	1	7	24	2	20	376	0	2
123_GH_VP65	-3	0	8	13	1	15	277	-3	-1
123_GH_VP65	4	3	9	27	2	15	376	1	3
123_GH_VP65	-2	-2	10	19	1	6	277	-3	-1
123_GH_VP65	-1	-1	11	12	1	10	276	-2	3
123_GH_VP65	2	-2	12	26	2	10	370	-1	0
123_GH_VP65	2	-4	13	28	2	20	377	3	0
123_GH_VP65	-4	2	14	17	1	15	275	-4	1
123_GH_VP65	2	-3	15	21	2	6	376	0	4
123_GH_VP65	-3	-2	16	15	1	25	276	-1	4
123_GH_VP65	2	1	17	23	2	15	370	1	0
123_GH_VP65	4	4	18	22	2	10	377	2	4
