Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
123_GH_VP25	0	-1	1	18	1	20	276	-1	-3
123_GH_VP25	0	2	2	22	2	10	377	0	-1
123_GH_VP25	0	-3	3	27	2	15	376	1	1
123_GH_VP25	0	3	4	11	1	6	275	-1	4
123_GH_VP25	0	4	5	25	2	25	377	0	-2
123_GH_VP25	0	4	6	16	1	10	277	0	-1
123_GH_VP25	0	4	7	24	2	20	376	1	0
123_GH_VP25	0	4	8	13	1	15	277	0	-1
123_GH_VP25	0	0	9	29	2	6	370	0	-1
123_GH_VP25	0	0	10	16	1	10	277	-1	2
123_GH_VP25	0	0	11	21	2	6	376	1	1
123_GH_VP25	0	-4	12	17	1	15	275	0	-3
123_GH_VP25	0	2	13	26	2	10	370	0	4
123_GH_VP25	0	-3	14	14	1	20	275	-1	3
123_GH_VP25	0	0	15	23	2	15	370	0	-4
123_GH_VP25	0	3	16	19	1	6	277	0	4
123_GH_VP25	0	3	17	28	2	20	377	0	0
123_GH_VP25	0	3	18	12	1	10	276	0	3
123_GH_VP25	0	3	1	22	2	10	377	0	3
123_GH_VP25	0	-2	2	11	1	6	275	-1	0
123_GH_VP25	0	-3	3	15	1	25	276	-1	-3
123_GH_VP25	0	-4	4	18	1	20	276	-1	1
123_GH_VP25	0	-1	5	21	2	6	376	1	1
123_GH_VP25	0	1	6	29	2	6	370	0	3
123_GH_VP25	0	4	7	24	2	20	376	1	0
123_GH_VP25	0	-2	8	13	1	15	277	-1	2
123_GH_VP25	0	-1	9	27	2	15	376	1	1
123_GH_VP25	0	4	10	19	1	6	277	0	3
123_GH_VP25	0	-2	11	12	1	10	276	-1	-3
123_GH_VP25	0	-2	12	26	2	10	370	0	4
123_GH_VP25	0	2	13	28	2	20	377	0	-2
123_GH_VP25	0	-1	14	17	1	15	275	-1	3
123_GH_VP25	0	1	15	21	2	6	376	1	-4
123_GH_VP25	0	-3	16	11	1	6	275	0	2
123_GH_VP25	0	-3	17	23	2	15	370	0	1
123_GH_VP25	0	-3	18	14	1	20	275	-1	0
123_GH_VP25	0	-4	1	14	1	20	275	-1	-3
123_GH_VP25	0	-2	2	11	1	6	275	0	1
123_GH_VP25	0	-2	3	29	2	6	370	0	4
123_GH_VP25	0	1	4	18	1	20	276	-1	1
123_GH_VP25	0	1	5	25	2	25	377	0	0
123_GH_VP25	0	-2	6	16	1	10	277	0	-1
123_GH_VP25	0	-4	7	24	2	20	376	1	-1
123_GH_VP25	0	1	8	13	1	15	277	-1	2
123_GH_VP25	0	3	9	27	2	15	376	0	-1
123_GH_VP25	0	-1	10	19	1	6	277	0	-2
123_GH_VP25	0	-2	11	12	1	10	276	-1	4
123_GH_VP25	0	-2	12	26	2	10	370	0	-4
123_GH_VP25	0	1	13	28	2	20	377	0	-3
123_GH_VP25	0	-3	14	17	1	15	275	-1	2
123_GH_VP25	0	-3	15	21	2	6	376	1	-1
123_GH_VP25	0	0	16	15	1	25	276	-1	4
123_GH_VP25	0	-2	17	23	2	15	370	0	4
123_GH_VP25	0	-2	18	22	2	10	377	0	-4
