Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
123_GH_VP49	-1	1	1	18	1	20	276	-1	1
123_GH_VP49	-1	3	2	22	2	10	377	3	-4
123_GH_VP49	2	1	3	27	2	15	376	-1	-3
123_GH_VP49	0	-1	4	11	1	6	275	-2	2
123_GH_VP49	1	1	5	25	2	25	377	1	0
123_GH_VP49	0	-4	6	16	1	10	277	-1	-3
123_GH_VP49	-1	0	7	24	2	20	376	-2	1
123_GH_VP49	-2	1	8	13	1	15	277	-4	1
123_GH_VP49	-3	-4	9	29	2	6	370	-1	1
123_GH_VP49	-2	-3	10	16	1	10	277	-4	-4
123_GH_VP49	0	4	11	21	2	6	376	-1	0
123_GH_VP49	-1	-4	12	17	1	15	275	-1	-3
123_GH_VP49	0	0	13	26	2	10	370	0	-3
123_GH_VP49	-1	-1	14	14	1	20	275	-4	-3
123_GH_VP49	0	1	15	23	2	15	370	1	-1
123_GH_VP49	-2	-4	16	19	1	6	277	-2	-1
123_GH_VP49	0	-3	17	28	2	20	377	1	1
123_GH_VP49	-1	1	18	12	1	10	276	-4	3
123_GH_VP49	-1	0	1	22	2	10	377	3	1
123_GH_VP49	0	-3	2	11	1	6	275	-4	-3
123_GH_VP49	-3	4	3	15	1	25	276	-2	-2
123_GH_VP49	-3	-3	4	18	1	20	276	-3	-2
123_GH_VP49	2	3	5	21	2	6	376	-1	0
123_GH_VP49	1	2	6	29	2	6	370	0	0
123_GH_VP49	0	2	7	24	2	20	376	-1	4
123_GH_VP49	-3	0	8	13	1	15	277	-4	-1
123_GH_VP49	-2	3	9	27	2	15	376	-1	4
123_GH_VP49	-3	2	10	19	1	6	277	-4	2
123_GH_VP49	-2	3	11	12	1	10	276	-4	-3
123_GH_VP49	1	-1	12	26	2	10	370	1	-3
123_GH_VP49	0	4	13	28	2	20	377	2	0
123_GH_VP49	-2	-4	14	17	1	15	275	-4	-2
123_GH_VP49	1	2	15	21	2	6	376	-1	4
123_GH_VP49	-2	2	16	11	1	6	275	-4	-4
123_GH_VP49	3	-1	17	23	2	15	370	2	-4
123_GH_VP49	-1	0	18	14	1	20	275	-3	1
123_GH_VP49	1	-2	1	14	1	20	275	-2	2
123_GH_VP49	-2	3	2	11	1	6	275	-4	-4
123_GH_VP49	0	2	3	29	2	6	370	1	0
123_GH_VP49	-3	1	4	18	1	20	276	-3	0
123_GH_VP49	1	1	5	25	2	25	377	3	-1
123_GH_VP49	-3	-3	6	16	1	10	277	-1	1
123_GH_VP49	2	0	7	24	2	20	376	-1	1
123_GH_VP49	0	-4	8	13	1	15	277	-1	-3
123_GH_VP49	3	0	9	27	2	15	376	-2	-4
123_GH_VP49	-1	1	10	19	1	6	277	1	4
123_GH_VP49	0	3	11	12	1	10	276	-4	-1
123_GH_VP49	2	3	12	26	2	10	370	1	3
123_GH_VP49	2	1	13	28	2	20	377	3	-4
123_GH_VP49	-2	-2	14	17	1	15	275	-3	-1
123_GH_VP49	2	4	15	21	2	6	376	-1	3
123_GH_VP49	-1	3	16	15	1	25	276	-3	-3
123_GH_VP49	1	4	17	23	2	15	370	-2	0
123_GH_VP49	1	-2	18	22	2	10	377	3	1
