Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
78	-4	4	1	18	1	20	276	-3	-3
78	3	-4	2	22	2	10	377	3	-2
78	4	-4	3	27	2	15	376	1	1
78	-3	-2	4	11	1	6	275	-4	-3
78	3	-2	5	25	2	25	377	3	-3
78	-3	3	6	16	1	10	277	-3	-4
78	3	-2	7	24	2	20	376	1	-2
78	-3	-4	8	13	1	15	277	-3	4
78	3	1	9	29	2	6	370	0	3
78	-2	4	10	16	1	10	277	-3	4
78	2	4	11	21	2	6	376	0	-4
78	-3	-1	12	17	1	15	275	-4	0
78	3	3	13	26	2	10	370	1	-2
78	-3	3	14	14	1	20	275	-4	0
78	3	1	15	23	2	15	370	0	0
78	-3	0	16	19	1	6	277	-3	-2
78	2	0	17	28	2	20	377	3	-4
78	-3	-1	18	12	1	10	276	-2	3
78	3	2	1	22	2	10	377	4	0
78	-2	3	2	11	1	6	275	-4	3
78	-3	-3	3	15	1	25	276	-3	-4
78	-3	1	4	18	1	20	276	-3	-1
78	2	-4	5	21	2	6	376	0	1
78	3	1	6	29	2	6	370	1	-3
78	3	2	7	24	2	20	376	-1	4
78	-3	4	8	13	1	15	277	-3	0
78	2	-3	9	27	2	15	376	0	3
78	-3	2	10	19	1	6	277	-3	-1
78	-2	-2	11	12	1	10	276	-3	0
78	3	3	12	26	2	10	370	2	-2
78	3	1	13	28	2	20	377	4	2
78	-3	1	14	17	1	15	275	-4	3
78	3	2	15	21	2	6	376	0	1
78	-3	0	16	11	1	6	275	-4	2
78	3	3	17	23	2	15	370	2	1
78	-3	-3	18	14	1	20	275	-4	2
78	-3	-1	1	14	1	20	275	-4	3
78	-3	-2	2	11	1	6	275	-4	-3
78	3	-1	3	29	2	6	370	1	3
78	-3	-1	4	18	1	20	276	-3	-4
78	3	2	5	25	2	25	377	4	2
78	-3	-1	6	16	1	10	277	-4	1
78	4	2	7	24	2	20	376	0	0
78	-3	0	8	13	1	15	277	-4	-2
78	2	-4	9	27	2	15	376	-1	1
78	-3	-4	10	19	1	6	277	-4	-3
78	-3	3	11	12	1	10	276	-2	-3
78	3	-1	12	26	2	10	370	2	3
78	3	0	13	28	2	20	377	4	-4
78	-4	-4	14	17	1	15	275	-4	-4
78	4	2	15	21	2	6	376	1	2
78	-4	-3	16	15	1	25	276	-3	3
78	3	1	17	23	2	15	370	2	-3
78	3	2	18	22	2	10	377	4	-2
