Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
51	-1	3	1	18	1	20	276	-2	-1
51	1	-1	2	22	2	10	377	2	-1
51	1	4	3	27	2	15	376	1	0
51	0	3	4	11	1	6	275	-1	3
51	2	3	5	25	2	25	377	3	-2
51	-1	1	6	16	1	10	277	-3	4
51	1	3	7	24	2	20	376	2	-3
51	0	0	8	13	1	15	277	-2	3
51	0	0	9	29	2	6	370	1	3
51	-1	4	10	16	1	10	277	-3	1
51	1	2	11	21	2	6	376	1	1
51	0	2	12	17	1	15	275	-3	-4
51	1	2	13	26	2	10	370	1	3
51	0	3	14	14	1	20	275	-3	-1
51	0	2	15	23	2	15	370	1	-1
51	-1	4	16	19	1	6	277	-3	-3
51	0	-4	17	28	2	20	377	3	2
51	0	-1	18	12	1	10	276	-2	0
51	2	2	1	22	2	10	377	3	-3
51	0	4	2	11	1	6	275	-2	2
51	-1	4	3	15	1	25	276	-3	1
51	-1	4	4	18	1	20	276	-2	2
51	1	3	5	21	2	6	376	2	-1
51	2	-4	6	29	2	6	370	3	-3
51	2	4	7	24	2	20	376	3	4
51	0	0	8	13	1	15	277	-2	4
51	0	-3	9	27	2	15	376	1	2
51	0	-3	10	19	1	6	277	-2	0
51	-1	-2	11	12	1	10	276	-3	4
51	0	3	12	26	2	10	370	1	-3
51	1	2	13	28	2	20	377	3	-1
51	0	1	14	17	1	15	275	-3	4
51	0	3	15	21	2	6	376	1	-3
51	-1	0	16	11	1	6	275	-4	-4
51	0	0	17	23	2	15	370	2	-3
51	0	3	18	14	1	20	275	-3	2
51	0	4	1	14	1	20	275	-3	-3
51	-1	1	2	11	1	6	275	-3	-4
51	-1	1	3	29	2	6	370	1	-2
51	-1	-3	4	18	1	20	276	-3	-3
51	-1	-3	5	25	2	25	377	3	4
51	-1	0	6	16	1	10	277	-3	-2
51	0	-2	7	24	2	20	376	1	-4
51	-1	3	8	13	1	15	277	-2	0
51	1	-1	9	27	2	15	376	2	3
51	0	1	10	19	1	6	277	-3	-4
51	-1	-2	11	12	1	10	276	-3	-4
51	1	0	12	26	2	10	370	2	2
51	1	2	13	28	2	20	377	3	0
51	-1	4	14	17	1	15	275	-4	-3
51	3	4	15	21	2	6	376	2	0
51	-1	3	16	15	1	25	276	-4	-4
51	0	3	17	23	2	15	370	2	0
51	1	-3	18	22	2	10	377	4	1
