Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
65	-3	-2	1	18	1	20	276	-2	-1
65	2	-4	2	22	2	10	377	2	-4
65	3	3	3	27	2	15	376	1	1
65	-3	-3	4	11	1	6	275	-3	3
65	1	-2	5	25	2	25	377	1	-2
65	-4	2	6	16	1	10	277	-2	0
65	3	3	7	24	2	20	376	3	3
65	-1	3	8	13	1	15	277	-1	-2
65	2	2	9	29	2	6	370	0	-4
65	-2	-2	10	16	1	10	277	-1	-2
65	1	2	11	21	2	6	376	0	1
65	-1	-1	12	17	1	15	275	-3	-2
65	1	2	13	26	2	10	370	0	4
65	-2	-3	14	14	1	20	275	-3	4
65	2	-3	15	23	2	15	370	2	4
65	-3	-4	16	19	1	6	277	-3	2
65	1	-4	17	28	2	20	377	2	-4
65	-3	0	18	12	1	10	276	-4	1
65	3	-2	1	22	2	10	377	2	0
65	-3	4	2	11	1	6	275	-4	-4
65	-3	3	3	15	1	25	276	-4	-3
65	-3	2	4	18	1	20	276	-4	-1
65	1	-2	5	21	2	6	376	0	1
65	0	4	6	29	2	6	370	0	0
65	0	0	7	24	2	20	376	0	-2
65	-3	0	8	13	1	15	277	-2	-2
65	1	-3	9	27	2	15	376	2	-4
65	-3	1	10	19	1	6	277	-2	-4
65	-2	1	11	12	1	10	276	-2	-2
65	2	4	12	26	2	10	370	2	3
65	3	3	13	28	2	20	377	3	4
65	-2	-2	14	17	1	15	275	-3	-3
65	2	-4	15	21	2	6	376	1	0
65	-3	1	16	11	1	6	275	-3	4
65	1	-3	17	23	2	15	370	0	2
65	-3	3	18	14	1	20	275	-3	0
65	-2	2	1	14	1	20	275	-3	0
65	-2	2	2	11	1	6	275	-3	3
65	3	0	3	29	2	6	370	1	0
65	-3	1	4	18	1	20	276	-2	-4
65	2	4	5	25	2	25	377	1	3
65	-3	1	6	16	1	10	277	-1	-3
65	2	-4	7	24	2	20	376	1	4
65	-3	3	8	13	1	15	277	-2	-2
65	1	0	9	27	2	15	376	1	4
65	-2	4	10	19	1	6	277	-1	4
65	-1	0	11	12	1	10	276	-2	-1
65	1	3	12	26	2	10	370	1	4
65	2	1	13	28	2	20	377	2	1
65	-3	-1	14	17	1	15	275	-4	1
65	3	4	15	21	2	6	376	2	0
65	-4	-2	16	15	1	25	276	-3	-1
65	2	0	17	23	2	15	370	2	-3
65	2	3	18	22	2	10	377	3	-4
