Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
62	-4	-2	1	18	1	20	276	-2	-1
62	4	-1	2	22	2	10	377	2	-3
62	4	0	3	27	2	15	376	1	-2
62	-1	0	4	11	1	6	275	-4	0
62	4	-2	5	25	2	25	377	4	3
62	-2	4	6	16	1	10	277	-2	0
62	4	4	7	24	2	20	376	4	-1
62	-1	-2	8	13	1	15	277	-1	0
62	4	2	9	29	2	6	370	4	-2
62	-3	4	10	16	1	10	277	0	-2
62	4	-1	11	21	2	6	376	4	-1
62	-2	-3	12	17	1	15	275	-4	-4
62	4	-3	13	26	2	10	370	4	4
62	-2	2	14	14	1	20	275	-3	-4
62	4	-4	15	23	2	15	370	4	4
62	0	-2	16	19	1	6	277	0	4
62	4	-3	17	28	2	20	377	3	2
62	-1	3	18	12	1	10	276	-4	1
62	4	2	1	22	2	10	377	4	0
62	0	-2	2	11	1	6	275	-4	-4
62	1	3	3	15	1	25	276	-4	1
62	0	2	4	18	1	20	276	-1	-4
62	4	-2	5	21	2	6	376	4	-4
62	4	3	6	29	2	6	370	2	2
62	4	-3	7	24	2	20	376	2	3
62	0	-4	8	13	1	15	277	-2	1
62	4	-4	9	27	2	15	376	3	1
62	1	-2	10	19	1	6	277	1	3
62	3	-1	11	12	1	10	276	-4	-1
62	4	-3	12	26	2	10	370	3	-1
62	4	3	13	28	2	20	377	4	3
62	-2	-2	14	17	1	15	275	-4	3
62	4	-2	15	21	2	6	376	-1	1
62	-1	4	16	11	1	6	275	-4	0
62	4	-2	17	23	2	15	370	4	2
62	-2	-1	18	14	1	20	275	-4	-2
62	-4	1	1	14	1	20	275	0	-1
62	0	-4	2	11	1	6	275	-1	-4
62	4	-4	3	29	2	6	370	2	1
62	-3	3	4	18	1	20	276	-4	-4
62	4	-3	5	25	2	25	377	4	-4
62	-2	-1	6	16	1	10	277	-3	1
62	2	4	7	24	2	20	376	2	-2
62	0	-1	8	13	1	15	277	-2	-2
62	4	-1	9	27	2	15	376	2	-3
62	-1	2	10	19	1	6	277	2	-4
62	2	-4	11	12	1	10	276	-3	-1
62	4	-4	12	26	2	10	370	1	-3
62	4	-3	13	28	2	20	377	3	0
62	-3	1	14	17	1	15	275	-3	1
62	4	1	15	21	2	6	376	1	1
62	-1	0	16	15	1	25	276	-3	-4
62	4	3	17	23	2	15	370	1	-2
62	4	-4	18	22	2	10	377	4	-3
