Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
80	2	1	1	18	1	20	276	1	-3
80	2	2	2	22	2	10	377	2	4
80	2	-4	3	27	2	15	376	2	-1
80	1	-1	4	11	1	6	275	0	-3
80	2	4	5	25	2	25	377	1	4
80	0	3	6	16	1	10	277	-1	0
80	2	-1	7	24	2	20	376	1	2
80	0	-2	8	13	1	15	277	-1	-1
80	0	-4	9	29	2	6	370	0	-1
80	0	1	10	16	1	10	277	-2	-2
80	0	-4	11	21	2	6	376	0	-3
80	-1	2	12	17	1	15	275	-2	4
80	0	1	13	26	2	10	370	0	0
80	0	2	14	14	1	20	275	-2	2
80	0	-4	15	23	2	15	370	0	1
80	-1	-2	16	19	1	6	277	-2	-4
80	0	-4	17	28	2	20	377	0	4
80	-1	-4	18	12	1	10	276	-2	-4
80	0	-1	1	22	2	10	377	0	1
80	-1	4	2	11	1	6	275	-2	-2
80	-1	2	3	15	1	25	276	-3	4
80	-2	2	4	18	1	20	276	-3	-1
80	0	3	5	21	2	6	376	0	-2
80	0	1	6	29	2	6	370	0	-4
80	0	-1	7	24	2	20	376	0	1
80	-1	-2	8	13	1	15	277	-2	-4
80	0	-3	9	27	2	15	376	0	3
80	-1	-4	10	19	1	6	277	-3	4
80	-2	2	11	12	1	10	276	-3	2
80	-1	1	12	26	2	10	370	0	-3
80	0	1	13	28	2	20	377	0	2
80	-1	1	14	17	1	15	275	-3	-1
80	-1	1	15	21	2	6	376	0	0
80	0	0	16	11	1	6	275	-1	3
80	0	-3	17	23	2	15	370	0	-2
80	-1	4	18	14	1	20	275	-2	-3
80	0	0	1	14	1	20	275	-1	0
80	-1	3	2	11	1	6	275	-2	-3
80	0	3	3	29	2	6	370	0	3
80	0	3	4	18	1	20	276	-2	-1
80	0	-1	5	25	2	25	377	0	3
80	-1	-3	6	16	1	10	277	-2	-4
80	0	-1	7	24	2	20	376	0	-4
80	0	3	8	13	1	15	277	-2	-1
80	-1	4	9	27	2	15	376	0	0
80	-1	-3	10	19	1	6	277	-2	1
80	-1	2	11	12	1	10	276	-2	-1
80	0	-3	12	26	2	10	370	0	0
80	0	2	13	28	2	20	377	0	3
80	-1	1	14	17	1	15	275	-2	2
80	0	-1	15	21	2	6	376	0	-2
80	-1	4	16	15	1	25	276	-3	-4
80	-1	3	17	23	2	15	370	0	2
80	1	-2	18	22	2	10	377	0	3
