Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
07	0	-4	1	16	1	10	277	0	2
07	0	1	2	22	2	10	377	0	1
07	0	0	3	27	2	15	376	0	2
07	0	-2	4	11	1	6	275	-1	-4
07	0	-3	5	25	2	25	377	0	4
07	0	2	6	18	1	20	276	0	-4
07	0	0	7	24	2	20	376	0	0
07	0	2	8	13	1	15	277	0	4
07	0	-2	9	29	2	25	370	0	1
07	0	2	10	19	1	25	277	0	0
07	0	2	11	12	1	10	276	0	1
07	0	2	12	26	2	10	370	0	0
07	0	0	13	28	2	20	377	0	0
07	0	-1	14	14	1	20	275	-1	-2
07	0	1	15	21	2	6	376	0	1
07	0	1	16	15	1	25	276	0	1
07	0	-4	17	17	1	15	275	-1	-2
07	0	3	18	23	2	15	370	0	-1
07	0	2	1	22	2	10	377	0	1
07	0	-3	2	11	1	6	275	0	-1
07	0	-1	3	16	1	10	277	-1	1
07	0	-1	4	29	2	25	370	0	-4
07	0	1	5	25	2	25	377	0	-3
07	0	-2	6	18	1	20	276	-1	-2
07	0	-4	7	24	2	20	376	0	4
07	0	-4	8	13	1	15	277	0	-1
07	0	2	9	27	2	15	376	0	-3
07	0	-4	10	19	1	25	277	0	-4
07	0	1	11	12	1	10	276	0	-3
07	0	4	12	26	2	10	370	0	-2
07	0	1	13	28	2	20	377	0	-1
07	0	4	14	17	1	15	275	0	-2
07	0	-2	15	21	2	6	376	0	4
07	0	0	16	15	1	25	276	-1	-3
07	0	2	17	23	2	15	370	0	-2
07	0	-2	18	14	1	20	275	-1	2
07	0	0	1	19	1	25	277	0	0
07	0	-1	2	25	2	25	377	0	4
07	0	-3	3	16	1	10	277	0	0
07	0	3	4	29	2	25	370	0	4
07	0	1	5	17	1	15	275	-1	0
07	0	-2	6	18	1	20	276	0	2
07	0	-3	7	22	2	10	377	0	1
07	0	-1	8	13	1	15	277	-1	-4
07	0	1	9	27	2	15	376	0	-2
07	0	-1	10	24	2	20	376	0	-2
07	0	-4	11	12	1	10	276	0	-1
07	0	-2	12	26	2	10	370	0	4
07	0	-1	13	15	1	25	276	0	1
07	2	2	14	11	1	6	275	-1	-2
07	0	1	15	21	2	6	376	0	1
07	0	0	16	14	1	20	275	-1	-3
07	0	-1	17	23	2	15	370	0	-1
07	0	0	18	28	2	20	377	0	1
