Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
05	3	3	1	16	1	10	277	3	-2
05	3	3	2	22	2	10	377	3	0
05	3	0	3	27	2	15	376	3	4
05	2	-4	4	11	1	6	275	1	-2
05	1	-2	5	25	2	25	377	2	-2
05	2	0	6	18	1	20	276	1	-3
05	1	-2	7	24	2	20	376	2	-3
05	2	2	8	13	1	15	277	2	-4
05	2	-4	9	29	2	25	370	3	-2
05	3	1	10	19	1	25	277	1	-2
05	2	4	11	12	1	10	276	0	3
05	1	1	12	26	2	10	370	1	4
05	1	-4	13	28	2	20	377	1	4
05	1	-3	14	14	1	20	275	-1	-2
05	1	0	15	21	2	6	376	0	4
05	0	-3	16	15	1	25	276	0	-3
05	1	3	17	17	1	15	275	-1	4
05	1	3	18	23	2	15	370	2	-3
05	2	-1	1	22	2	10	377	2	-3
05	2	3	2	11	1	6	275	-1	-2
05	0	-3	3	16	1	10	277	0	-2
05	1	3	4	29	2	25	370	2	-3
05	1	-3	5	25	2	25	377	1	-4
05	1	-2	6	18	1	20	276	0	-2
05	0	-1	7	24	2	20	376	-1	2
05	0	-1	8	13	1	15	277	0	0
05	1	3	9	27	2	15	376	-1	-3
05	1	3	10	19	1	25	277	-1	2
05	1	-4	11	12	1	10	276	0	1
05	0	-2	12	26	2	10	370	2	-2
05	1	3	13	28	2	20	377	1	-1
05	2	-2	14	17	1	15	275	-1	4
05	2	-4	15	21	2	6	376	0	3
05	1	-2	16	15	1	25	276	0	3
05	1	0	17	23	2	15	370	2	-1
05	0	-2	18	14	1	20	275	0	2
05	2	3	1	19	1	25	277	-1	0
05	2	-4	2	25	2	25	377	2	2
05	2	-4	3	16	1	10	277	-1	3
05	1	2	4	29	2	25	370	2	1
05	1	-2	5	17	1	15	275	-1	-1
05	1	-4	6	18	1	20	276	0	-3
05	1	-1	7	22	2	10	377	1	-4
05	1	-2	8	13	1	15	277	-1	4
05	0	-3	9	27	2	15	376	-1	-2
05	1	-2	10	24	2	20	376	-1	-3
05	1	-1	11	12	1	10	276	0	1
05	1	-4	12	26	2	10	370	2	1
05	2	1	13	15	1	25	276	2	4
05	2	2	14	11	1	6	275	-2	0
05	0	-1	15	21	2	6	376	-1	-4
05	0	-3	16	14	1	20	275	-1	2
05	1	4	17	23	2	15	370	3	1
05	3	-2	18	28	2	20	377	3	1
