Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
33	2	2	1	18	1	20	276	-4	-1
33	-2	-2	2	22	2	10	377	4	0
33	2	2	3	27	2	15	376	-2	-1
33	-4	-4	4	11	1	6	275	-4	0
33	0	0	5	25	2	25	377	4	-1
33	-2	-2	6	16	1	10	277	-2	4
33	-4	-4	7	24	2	20	376	-2	-2
33	0	0	8	13	1	15	277	-2	4
33	-2	-2	9	29	2	6	370	1	2
33	2	2	10	16	1	10	277	-3	4
33	0	0	11	21	2	6	376	-1	-1
33	-3	-3	12	17	1	15	275	-4	2
33	0	0	13	26	2	10	370	1	-2
33	-3	-3	14	14	1	20	275	-4	-3
33	-1	-1	15	23	2	15	370	1	3
33	2	2	16	19	1	6	277	-2	-2
33	0	0	17	28	2	20	377	4	3
33	4	4	18	12	1	10	276	-4	-1
33	-2	-2	1	22	2	10	377	4	-4
33	4	4	2	11	1	6	275	-4	-2
33	-2	-2	3	15	1	25	276	-4	4
33	-2	-2	4	18	1	20	276	-4	-3
33	1	1	5	21	2	6	376	-1	4
33	-3	-3	6	29	2	6	370	1	0
33	-1	-1	7	24	2	20	376	-1	-2
33	-4	-4	8	13	1	15	277	-3	0
33	3	3	9	27	2	15	376	-1	-4
33	2	2	10	19	1	6	277	-3	2
33	1	1	11	12	1	10	276	-4	4
33	-4	-4	12	26	2	10	370	0	-3
33	-2	-2	13	28	2	20	377	4	4
33	4	4	14	17	1	15	275	-4	-1
33	4	4	15	21	2	6	376	-1	2
33	2	2	16	11	1	6	275	-4	-3
33	0	0	17	23	2	15	370	1	-2
33	-3	-3	18	14	1	20	275	-4	0
33	3	3	1	14	1	20	275	-4	-2
33	1	1	2	11	1	6	275	-4	-1
33	4	4	3	29	2	6	370	1	-4
33	-3	-3	4	18	1	20	276	-4	-3
33	-3	-3	5	25	2	25	377	4	4
33	-1	-1	6	16	1	10	277	-3	-4
33	2	2	7	24	2	20	376	-1	-1
33	0	0	8	13	1	15	277	-3	0
33	2	2	9	27	2	15	376	-1	-3
33	-3	-3	10	19	1	6	277	-3	-3
33	1	1	11	12	1	10	276	-4	-4
33	-3	-3	12	26	2	10	370	1	3
33	-2	-2	13	28	2	20	377	4	-3
33	-4	-4	14	17	1	15	275	-4	0
33	3	3	15	21	2	6	376	-1	-4
33	3	3	16	15	1	25	276	-4	2
33	4	4	17	23	2	15	370	1	4
33	4	4	18	22	2	10	377	4	4
