Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
14	0	2	1	18	1	20	276	-2	-2
14	0	0	2	22	2	10	377	1	0
14	0	-3	3	27	2	15	376	0	2
14	1	2	4	11	1	6	275	-3	-1
14	0	-2	5	25	2	25	377	1	4
14	-1	4	6	16	1	10	277	-2	4
14	0	0	7	24	2	20	376	-1	-4
14	0	-2	8	13	1	15	277	-1	-3
14	0	1	9	29	2	6	370	0	-3
14	0	0	10	15	1	25	276	-1	-3
14	0	-3	11	21	2	6	376	0	4
14	0	-3	12	17	1	15	275	-2	-3
14	0	1	13	26	2	10	370	0	0
14	0	3	14	14	1	20	275	-1	1
14	0	-4	15	23	2	15	370	0	-1
14	0	4	16	19	1	6	277	-1	-1
14	0	1	17	28	2	20	377	0	-1
14	0	-2	18	12	1	10	276	-1	-2
14	0	0	1	22	2	10	377	0	4
14	0	0	2	11	1	6	275	-2	2
14	0	4	3	16	1	10	277	-1	-3
14	0	-1	4	18	1	20	276	-1	-3
14	0	3	5	21	2	6	376	0	4
14	0	-2	6	29	2	6	370	0	0
14	0	-4	7	24	2	20	376	0	4
14	0	3	8	13	1	15	277	-1	0
14	0	3	9	27	2	15	376	0	-1
14	0	3	10	19	1	6	277	-1	-3
14	0	-2	11	12	1	10	276	-1	-1
14	0	-1	12	26	2	10	370	0	-2
14	0	-4	13	28	2	20	377	0	4
14	0	-3	14	17	1	15	275	-2	3
14	0	1	15	21	2	6	376	0	-4
14	0	-3	16	11	1	6	275	-1	3
14	0	4	17	23	2	15	370	0	-2
14	0	2	18	14	1	20	275	-2	-2
14	0	4	1	22	2	10	377	0	3
14	0	-1	2	11	1	6	275	-1	-4
14	0	-3	3	16	1	10	277	0	4
14	0	0	4	18	1	20	276	-1	-4
14	0	3	5	25	2	25	377	0	1
14	0	-2	6	29	2	6	370	0	0
14	0	2	7	24	2	20	376	-1	0
14	0	2	8	13	1	15	277	-1	4
14	0	-2	9	27	2	15	376	-1	-1
14	0	-3	10	19	1	6	277	-1	0
14	0	0	11	12	1	10	276	-1	4
14	0	2	12	26	2	10	370	0	3
14	0	0	13	28	2	20	377	0	-3
14	0	-1	14	17	1	15	275	-1	3
14	0	-1	15	21	2	6	376	-1	-4
14	0	-4	16	15	1	25	276	-1	-2
14	0	-1	17	23	2	15	370	0	3
14	0	-4	18	14	1	20	275	-1	2
