Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
57	0	1	1	18	1	20	276	-1	0
57	3	0	2	22	2	10	377	0	-1
57	0	1	3	27	2	15	376	1	4
57	-1	2	4	11	1	6	275	-2	-3
57	1	3	5	25	2	25	377	0	-1
57	-1	-2	6	16	1	10	277	0	-3
57	1	4	7	24	2	20	376	1	1
57	-2	4	8	13	1	15	277	0	0
57	3	-4	9	29	2	6	370	2	-1
57	-1	0	10	16	1	10	277	0	-2
57	1	3	11	21	2	6	376	1	-1
57	-2	-2	12	17	1	15	275	-3	0
57	2	1	13	26	2	10	370	0	0
57	-2	0	14	14	1	20	275	-3	-4
57	1	-1	15	23	2	15	370	1	0
57	-2	-2	16	19	1	6	277	0	4
57	0	-3	17	28	2	20	377	1	0
57	-1	0	18	12	1	10	276	0	-3
57	0	-1	1	22	2	10	377	1	3
57	-1	3	2	11	1	6	275	-3	-4
57	-2	4	3	15	1	25	276	1	3
57	-1	4	4	18	1	20	276	0	-1
57	2	-4	5	21	2	6	376	1	-2
57	3	2	6	29	2	6	370	2	4
57	3	1	7	24	2	20	376	2	-2
57	-1	2	8	13	1	15	277	1	2
57	2	-4	9	27	2	15	376	1	2
57	-2	-4	10	19	1	6	277	0	0
57	0	-1	11	12	1	10	276	-1	-2
57	1	4	12	26	2	10	370	2	-4
57	1	3	13	28	2	20	377	2	-1
57	-2	-4	14	17	1	15	275	-3	-2
57	3	3	15	21	2	6	376	3	-3
57	-2	-2	16	11	1	6	275	-3	2
57	2	2	17	23	2	15	370	2	1
57	-1	0	18	14	1	20	275	-2	0
57	-1	-2	1	14	1	20	275	-2	-3
57	-1	1	2	11	1	6	275	-3	3
57	2	-4	3	29	2	6	370	2	-4
57	-2	-3	4	18	1	20	276	-1	-4
57	2	0	5	25	2	25	377	2	-3
57	-1	3	6	16	1	10	277	0	-4
57	1	4	7	24	2	20	376	3	1
57	-1	-2	8	13	1	15	277	0	-2
57	3	-2	9	27	2	15	376	3	-2
57	-1	-1	10	19	1	6	277	0	-4
57	-2	2	11	12	1	10	276	-1	-4
57	2	-3	12	26	2	10	370	2	-3
57	3	3	13	28	2	20	377	3	-3
57	-1	3	14	17	1	15	275	-3	-2
57	1	2	15	21	2	6	376	2	2
57	-2	-1	16	15	1	25	276	-1	4
57	3	3	17	23	2	15	370	3	2
57	3	-1	18	22	2	10	377	3	-1
