Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
26	-1	1	1	18	1	20	276	-3	-2
26	1	-1	2	22	2	10	377	1	2
26	1	4	3	27	2	15	376	0	-3
26	-1	-4	4	11	1	6	275	-4	2
26	2	4	5	25	2	25	377	2	3
26	0	-3	6	16	1	10	277	-1	1
26	0	-2	7	24	2	20	376	0	3
26	0	-3	8	13	1	15	277	-1	2
26	0	-2	9	29	2	6	370	3	0
26	1	3	10	16	1	10	277	0	-4
26	0	4	11	21	2	6	376	0	-1
26	0	0	12	17	1	15	275	-3	2
26	1	-1	13	26	2	10	370	3	4
26	-1	-3	14	14	1	20	275	-3	-4
26	1	-1	15	23	2	15	370	2	4
26	0	-2	16	19	1	6	277	-1	4
26	0	-2	17	28	2	20	377	1	4
26	0	2	18	12	1	10	276	-3	-1
26	1	-1	1	22	2	10	377	2	3
26	-1	4	2	11	1	6	275	-4	4
26	-2	-4	3	15	1	25	276	-3	3
26	-2	4	4	18	1	20	276	-3	2
26	2	2	5	21	2	6	376	1	0
26	1	-2	6	29	2	6	370	3	1
26	1	2	7	24	2	20	376	0	-4
26	0	-4	8	13	1	15	277	-1	1
26	0	-2	9	27	2	15	376	0	-1
26	0	-1	10	19	1	6	277	0	1
26	0	1	11	12	1	10	276	-2	-1
26	1	4	12	26	2	10	370	2	4
26	0	-2	13	28	2	20	377	1	3
26	0	3	14	17	1	15	275	-4	-3
26	1	-3	15	21	2	6	376	0	2
26	-1	0	16	11	1	6	275	-4	2
26	1	4	17	23	2	15	370	3	1
26	0	-2	18	14	1	20	275	-4	4
26	-1	2	1	14	1	20	275	-4	-2
26	-2	0	2	11	1	6	275	-4	-1
26	2	2	3	29	2	6	370	3	-4
26	-1	-3	4	18	1	20	276	-3	-3
26	0	0	5	25	2	25	377	1	2
26	-1	-2	6	16	1	10	277	-1	-1
26	0	4	7	24	2	20	376	0	-3
26	-1	1	8	13	1	15	277	0	3
26	0	3	9	27	2	15	376	0	-1
26	-1	3	10	19	1	6	277	0	3
26	-1	4	11	12	1	10	276	-3	-2
26	2	2	12	26	2	10	370	3	-1
26	1	0	13	28	2	20	377	1	-2
26	-1	-3	14	17	1	15	275	-4	-2
26	1	4	15	21	2	6	376	1	3
26	-1	-2	16	15	1	25	276	-3	3
26	1	-3	17	23	2	15	370	2	-2
26	0	-3	18	22	2	10	377	0	3
