Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
63	-4	1	1	18	1	20	276	-1	-2
63	4	0	2	22	2	10	377	4	1
63	4	1	3	27	2	15	376	2	-3
63	-3	3	4	11	1	6	275	-4	0
63	4	-4	5	25	2	25	377	4	-2
63	-3	3	6	16	1	10	277	-1	1
63	4	-3	7	24	2	20	376	0	-3
63	-2	-4	8	13	1	15	277	-3	-1
63	4	0	9	29	2	6	370	4	-4
63	-1	1	10	16	1	10	277	-2	-3
63	4	-4	11	21	2	6	376	0	-3
63	-1	2	12	17	1	15	275	-4	-1
63	4	2	13	26	2	10	370	3	0
63	-4	4	14	14	1	20	275	-4	0
63	4	-2	15	23	2	15	370	3	0
63	-4	0	16	19	1	6	277	-3	-3
63	4	-1	17	28	2	20	377	4	0
63	-3	0	18	12	1	10	276	-4	4
63	3	4	1	22	2	10	377	4	3
63	-4	2	2	11	1	6	275	-4	-3
63	-4	-3	3	15	1	25	276	-4	-1
63	-4	-4	4	18	1	20	276	-3	0
63	4	-2	5	21	2	6	376	1	3
63	4	-2	6	29	2	6	370	4	3
63	4	-1	7	24	2	20	376	2	-2
63	-4	-4	8	13	1	15	277	-4	2
63	4	3	9	27	2	15	376	2	-2
63	-3	-2	10	19	1	6	277	-3	1
63	-4	0	11	12	1	10	276	-4	-4
63	4	-3	12	26	2	10	370	4	-2
63	4	-2	13	28	2	20	377	4	0
63	-4	-3	14	17	1	15	275	-3	3
63	4	-1	15	21	2	6	376	1	3
63	-4	2	16	11	1	6	275	-4	-3
63	4	-1	17	23	2	15	370	4	-4
63	-4	-4	18	14	1	20	275	-4	3
63	-4	-3	1	14	1	20	275	-4	0
63	-4	-3	2	11	1	6	275	-4	2
63	4	-4	3	29	2	6	370	4	-3
63	-4	1	4	18	1	20	276	-3	1
63	4	2	5	25	2	25	377	4	1
63	-4	-3	6	16	1	10	277	-3	-4
63	4	-3	7	24	2	20	376	2	-2
63	-4	-2	8	13	1	15	277	-4	2
63	4	4	9	27	2	15	376	3	2
63	-3	1	10	19	1	6	277	-3	2
63	-4	4	11	12	1	10	276	-3	2
63	4	3	12	26	2	10	370	4	-4
63	4	-4	13	28	2	20	377	4	0
63	-3	4	14	17	1	15	275	-4	3
63	4	4	15	21	2	6	376	0	2
63	-3	4	16	15	1	25	276	-3	-4
63	4	4	17	23	2	15	370	4	2
63	4	4	18	22	2	10	377	4	2
