Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
28	1	0	1	18	1	20	276	-2	0
28	3	1	2	22	2	10	377	2	3
28	2	-1	3	27	2	15	376	1	3
28	-1	-2	4	11	1	6	275	-2	-3
28	2	0	5	25	2	25	377	1	-4
28	0	-4	6	16	1	10	277	-1	0
28	2	2	7	24	2	20	376	1	-2
28	-1	4	8	13	1	15	277	-2	4
28	2	-1	9	29	2	6	370	1	2
28	0	1	10	16	1	10	277	-2	-1
28	2	-1	11	21	2	6	376	1	2
28	-1	0	12	17	1	15	275	-3	1
28	2	-4	13	26	2	10	370	1	0
28	0	1	14	14	1	20	275	-3	0
28	2	4	15	23	2	15	370	1	-4
28	-1	2	16	19	1	6	277	-2	3
28	2	4	17	28	2	20	377	1	-3
28	0	1	18	12	1	10	276	-4	1
28	3	-1	1	22	2	10	377	1	4
28	0	0	2	11	1	6	275	-3	0
28	-1	-2	3	15	1	25	276	-4	-1
28	-1	0	4	18	1	20	276	-4	2
28	2	-4	5	21	2	6	376	1	2
28	2	3	6	29	2	6	370	1	-3
28	2	-4	7	24	2	20	376	2	3
28	-1	-2	8	13	1	15	277	-3	-1
28	2	-1	9	27	2	15	376	1	-2
28	0	-4	10	19	1	6	277	-3	0
28	-1	3	11	12	1	10	276	-4	2
28	2	3	12	26	2	10	370	1	4
28	3	2	13	28	2	20	377	2	0
28	0	0	14	17	1	15	275	-3	-2
28	2	-4	15	21	2	6	376	1	-2
28	0	-1	16	11	1	6	275	-3	-3
28	2	-1	17	23	2	15	370	1	0
28	0	4	18	14	1	20	275	-3	-2
28	0	-1	1	14	1	20	275	-3	4
28	-1	-3	2	11	1	6	275	-3	2
28	1	1	3	29	2	6	370	1	2
28	0	-3	4	18	1	20	276	-4	-4
28	2	-2	5	25	2	25	377	1	0
28	0	2	6	16	1	10	277	-3	3
28	2	4	7	24	2	20	376	1	4
28	-1	2	8	13	1	15	277	-2	3
28	3	4	9	27	2	15	376	-1	-1
28	0	-2	10	19	1	6	277	-3	4
28	0	1	11	12	1	10	276	-4	-4
28	3	4	12	26	2	10	370	1	-2
28	4	4	13	28	2	20	377	1	-4
28	0	3	14	17	1	15	275	-3	0
28	2	-1	15	21	2	6	376	1	-3
28	0	-4	16	15	1	25	276	-4	-3
28	3	-3	17	23	2	15	370	1	2
28	-4	-4	18	22	2	10	377	-4	-4
