Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
59	1	2	1	18	1	20	276	-2	0
59	0	2	2	22	2	10	377	3	-2
59	2	3	3	27	2	15	376	-1	0
59	0	3	4	11	1	6	275	2	-4
59	0	-2	5	25	2	25	377	3	0
59	-2	-1	6	16	1	10	277	-1	1
59	0	-3	7	24	2	20	376	-1	-3
59	0	3	8	13	1	15	277	-1	1
59	1	-3	9	29	2	6	370	0	0
59	-1	-3	10	16	1	10	277	-1	-4
59	0	4	11	21	2	6	376	-1	-4
59	0	-2	12	17	1	15	275	2	-4
59	0	-3	13	26	2	10	370	0	1
59	0	2	14	14	1	20	275	2	3
59	0	-1	15	23	2	15	370	0	-2
59	-1	2	16	19	1	6	277	-2	1
59	0	-1	17	28	2	20	377	3	2
59	-1	-2	18	12	1	10	276	-2	-2
59	0	-3	1	22	2	10	377	2	-4
59	0	0	2	11	1	6	275	2	-1
59	0	0	3	15	1	25	276	-2	-4
59	0	-2	4	18	1	20	276	-2	0
59	-1	4	5	21	2	6	376	-3	1
59	0	-1	6	29	2	6	370	0	-2
59	0	-2	7	24	2	20	376	-2	0
59	0	0	8	13	1	15	277	0	4
59	0	-4	9	27	2	15	376	-3	-2
59	0	-2	10	19	1	6	277	-1	-4
59	0	0	11	12	1	10	276	-2	-3
59	0	4	12	26	2	10	370	0	-2
59	0	-2	13	28	2	20	377	2	3
59	0	-1	14	17	1	15	275	2	3
59	3	-3	15	21	2	6	376	-3	3
59	0	4	16	11	1	6	275	1	2
59	0	-3	17	23	2	15	370	0	3
59	0	-1	18	14	1	20	275	1	3
59	0	1	1	14	1	20	275	1	0
59	0	1	2	11	1	6	275	1	1
59	0	2	3	29	2	6	370	-1	2
59	0	3	4	18	1	20	276	-2	-3
59	0	-3	5	25	2	25	377	3	-2
59	0	1	6	16	1	10	277	-1	-1
59	0	-1	7	24	2	20	376	-3	-3
59	-1	-2	8	13	1	15	277	-2	3
59	0	-4	9	27	2	15	376	-3	-4
59	-1	-4	10	19	1	6	277	-2	-4
59	0	3	11	12	1	10	276	-3	3
59	0	1	12	26	2	10	370	-1	-3
59	-1	2	13	28	2	20	377	3	-1
59	0	-4	14	17	1	15	275	2	1
59	-1	-2	15	21	2	6	376	-3	3
59	-1	-4	16	15	1	25	276	-3	4
59	0	-3	17	23	2	15	370	-2	1
59	0	4	18	22	2	10	377	3	4
