Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
50	-2	2	1	18	1	20	276	-2	0
50	2	-1	2	22	2	10	377	3	1
50	0	-4	3	27	2	15	376	2	3
50	-1	2	4	11	1	6	275	2	0
50	3	-3	5	25	2	25	377	0	-4
50	0	4	6	16	1	10	277	-1	1
50	0	-4	7	24	2	20	376	1	-3
50	-2	3	8	13	1	15	277	-2	-4
50	1	-4	9	29	2	6	370	0	-2
50	-2	-4	10	16	1	10	277	-1	3
50	2	-4	11	21	2	6	376	0	1
50	-1	-2	12	17	1	15	275	-1	2
50	0	-1	13	26	2	10	370	1	-4
50	-2	3	14	14	1	20	275	0	0
50	1	-2	15	23	2	15	370	0	-4
50	-1	-3	16	19	1	6	277	-1	-2
50	1	4	17	28	2	20	377	0	-3
50	0	3	18	12	1	10	276	-1	0
50	0	-1	1	22	2	10	377	1	1
50	-2	-1	2	11	1	6	275	-1	-1
50	-1	0	3	15	1	25	276	-1	-2
50	1	3	4	18	1	20	276	0	-1
50	1	2	5	21	2	6	376	-1	-3
50	0	2	6	29	2	6	370	1	0
50	1	-1	7	24	2	20	376	0	4
50	-1	4	8	13	1	15	277	-1	-3
50	0	-2	9	27	2	15	376	1	2
50	-3	0	10	19	1	6	277	-1	-4
50	-1	4	11	12	1	10	276	-1	-4
50	2	3	12	26	2	10	370	1	4
50	2	3	13	28	2	20	377	0	-3
50	-1	-1	14	17	1	15	275	0	-4
50	1	0	15	21	2	6	376	0	-3
50	-2	-4	16	11	1	6	275	0	-4
50	0	-2	17	23	2	15	370	0	3
50	0	3	18	14	1	20	275	-1	-1
50	-1	-2	1	14	1	20	275	-1	0
50	0	2	2	11	1	6	275	0	1
50	0	1	3	29	2	6	370	-1	-2
50	-1	-3	4	18	1	20	276	0	2
50	0	-4	5	25	2	25	377	1	-1
50	-2	-1	6	16	1	10	277	0	1
50	0	-1	7	24	2	20	376	0	-1
50	0	1	8	13	1	15	277	-1	0
50	0	-4	9	27	2	15	376	1	0
50	0	-1	10	19	1	6	277	-1	3
50	0	1	11	12	1	10	276	1	3
50	0	2	12	26	2	10	370	1	4
50	2	-4	13	28	2	20	377	0	-4
50	0	-3	14	17	1	15	275	-2	-2
50	1	3	15	21	2	6	376	0	2
50	0	4	16	15	1	25	276	-1	-1
50	1	-2	17	23	2	15	370	1	2
50	1	-3	18	22	2	10	377	0	1
