Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
69	-2	-2	1	18	1	20	276	-3	1
69	2	-1	2	22	2	10	377	4	-3
69	4	-3	3	27	2	15	376	2	4
69	-3	0	4	11	1	6	275	-3	3
69	2	-3	5	25	2	25	377	4	-4
69	-3	4	6	16	1	10	277	-3	-3
69	3	2	7	24	2	20	376	2	-4
69	-4	-1	8	13	1	15	277	-4	0
69	1	0	9	29	2	6	370	4	2
69	-3	-4	10	16	1	10	277	-2	3
69	2	1	11	21	2	6	376	2	1
69	-2	-2	12	17	1	15	275	-4	4
69	1	0	13	26	2	10	370	3	0
69	-3	-1	14	14	1	20	275	-4	-2
69	2	1	15	23	2	15	370	4	-4
69	-2	2	16	19	1	6	277	-3	3
69	2	0	17	28	2	20	377	3	1
69	-3	-1	18	12	1	10	276	-3	-4
69	2	1	1	22	2	10	377	2	3
69	-4	-3	2	11	1	6	275	-3	3
69	-3	0	3	15	1	25	276	-3	0
69	-4	-1	4	18	1	20	276	-3	4
69	0	1	5	21	2	6	376	1	-1
69	1	3	6	29	2	6	370	3	1
69	3	3	7	24	2	20	376	2	0
69	-3	4	8	13	1	15	277	-2	-4
69	2	-2	9	27	2	15	376	2	2
69	-2	-3	10	19	1	6	277	-2	3
69	-2	3	11	12	1	10	276	-3	-1
69	1	-3	12	26	2	10	370	3	-3
69	3	-4	13	28	2	20	377	3	4
69	-3	4	14	17	1	15	275	-4	-2
69	1	-3	15	21	2	6	376	1	3
69	-2	-1	16	11	1	6	275	-4	1
69	2	-1	17	23	2	15	370	4	-2
69	-2	1	18	14	1	20	275	-4	-4
69	-2	3	1	14	1	20	275	-3	-3
69	-3	3	2	11	1	6	275	-4	-1
69	1	2	3	29	2	6	370	3	1
69	-2	4	4	18	1	20	276	-3	4
69	2	3	5	25	2	25	377	3	2
69	-3	2	6	16	1	10	277	-2	-1
69	2	4	7	24	2	20	376	2	4
69	-3	1	8	13	1	15	277	-2	3
69	2	4	9	27	2	15	376	1	-3
69	-2	4	10	19	1	6	277	-2	-4
69	-3	-3	11	12	1	10	276	-4	4
69	1	-4	12	26	2	10	370	3	-2
69	3	-3	13	28	2	20	377	4	0
69	-3	0	14	17	1	15	275	-4	-3
69	3	1	15	21	2	6	376	2	-1
69	-2	-2	16	15	1	25	276	-3	1
69	2	0	17	23	2	15	370	4	2
69	3	-1	18	22	2	10	377	4	4
