Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
41	0	3	1	18	1	20	276	-2	1
41	0	2	2	22	2	10	377	0	0
41	-1	-1	3	27	2	15	376	0	-2
41	-1	-3	4	11	1	6	275	-3	-1
41	1	0	5	25	2	25	377	2	0
41	-2	-1	6	16	1	10	277	-2	-2
41	1	4	7	24	2	20	376	1	1
41	-1	0	8	13	1	15	277	-2	-4
41	1	-3	9	29	2	6	370	1	3
41	-1	3	10	16	1	10	277	-2	-4
41	1	1	11	21	2	6	376	1	4
41	-1	-4	12	17	1	15	275	-3	2
41	1	1	13	26	2	10	370	1	1
41	-1	1	14	14	1	20	275	-3	0
41	1	0	15	23	2	15	370	1	-2
41	-1	2	16	19	1	6	277	-2	1
41	0	0	17	28	2	20	377	2	3
41	0	-3	18	12	1	10	276	-3	0
41	1	3	1	22	2	10	377	3	-3
41	-1	0	2	11	1	6	275	-3	-1
41	-2	3	3	15	1	25	276	-3	-4
41	1	0	4	18	1	20	276	-3	-4
41	1	-1	5	21	2	6	376	1	3
41	1	4	6	29	2	6	370	1	2
41	1	1	7	24	2	20	376	1	3
41	0	3	8	13	1	15	277	-2	-2
41	0	-2	9	27	2	15	376	0	-4
41	0	3	10	19	1	6	277	-2	2
41	0	-3	11	12	1	10	276	-2	3
41	0	0	12	26	2	10	370	0	4
41	0	-2	13	28	2	20	377	2	4
41	-1	2	14	17	1	15	275	-3	1
41	0	-3	15	21	2	6	376	0	1
41	-1	0	16	11	1	6	275	-3	1
41	0	-3	17	23	2	15	370	1	4
41	-1	1	18	14	1	20	275	-3	-1
41	0	-3	1	14	1	20	275	-3	3
41	-1	-3	2	11	1	6	275	-3	1
41	0	4	3	29	2	6	370	0	-3
41	0	1	4	18	1	20	276	-2	-4
41	0	-3	5	25	2	25	377	2	1
41	0	-3	6	16	1	10	277	-2	-4
41	0	-4	7	24	2	20	376	0	-2
41	-1	1	8	13	1	15	277	-2	-3
41	0	-1	9	27	2	15	376	0	-1
41	-1	-4	10	19	1	6	277	-2	-1
41	0	0	11	12	1	10	276	-2	0
41	0	-2	12	26	2	10	370	0	4
41	0	-3	13	28	2	20	377	2	-1
41	-1	3	14	17	1	15	275	-3	-1
41	0	-2	15	21	2	6	376	0	1
41	0	-4	16	15	1	25	276	-2	3
41	0	-1	17	23	2	15	370	0	-1
41	0	2	18	22	2	10	377	2	-3
