Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
45	-1	0	1	18	1	20	276	0	0
45	2	-3	2	22	2	10	377	3	3
45	4	-3	3	27	2	15	376	4	-1
45	0	0	4	11	1	6	275	-2	2
45	2	3	5	25	2	25	377	3	0
45	-1	0	6	16	1	10	277	-2	1
45	2	2	7	24	2	20	376	3	-2
45	-2	-4	8	13	1	15	277	-1	2
45	3	-2	9	29	2	6	370	4	4
45	-1	3	10	16	1	10	277	0	-2
45	4	4	11	21	2	6	376	4	3
45	0	4	12	17	1	15	275	0	1
45	4	2	13	26	2	10	370	4	1
45	0	0	14	14	1	20	275	0	2
45	4	4	15	23	2	15	370	4	3
45	0	-4	16	19	1	6	277	0	-3
45	4	4	17	28	2	20	377	4	-2
45	0	-1	18	12	1	10	276	0	3
45	4	4	1	22	2	10	377	4	-1
45	0	2	2	11	1	6	275	0	-2
45	0	2	3	15	1	25	276	0	-1
45	0	-4	4	18	1	20	276	2	-2
45	4	4	5	21	2	6	376	4	-1
45	4	0	6	29	2	6	370	4	3
45	4	-4	7	24	2	20	376	4	-1
45	2	-4	8	13	1	15	277	2	1
45	4	4	9	27	2	15	376	4	-1
45	1	0	10	19	1	6	277	2	1
45	3	-3	11	12	1	10	276	3	-2
45	4	3	12	26	2	10	370	4	1
45	4	-2	13	28	2	20	377	4	3
45	3	2	14	17	1	15	275	1	-2
45	4	1	15	21	2	6	376	4	4
45	4	2	16	11	1	6	275	2	1
45	4	-3	17	23	2	15	370	4	1
45	2	1	18	14	1	20	275	4	4
45	0	-1	1	14	1	20	275	1	-1
45	1	-1	2	11	1	6	275	0	1
45	4	0	3	29	2	6	370	4	-4
45	1	-1	4	18	1	20	276	1	-3
45	4	3	5	25	2	25	377	4	-2
45	1	1	6	16	1	10	277	0	2
45	4	3	7	24	2	20	376	4	3
45	1	4	8	13	1	15	277	1	2
45	4	2	9	27	2	15	376	4	4
45	0	0	10	19	1	6	277	0	-3
45	0	0	11	12	1	10	276	1	1
45	4	0	12	26	2	10	370	3	-4
45	4	3	13	28	2	20	377	4	1
45	1	-3	14	17	1	15	275	2	-4
45	4	4	15	21	2	6	376	4	3
45	2	4	16	15	1	25	276	2	4
45	-2	-2	17	23	2	15	370	4	3
45	4	-1	18	22	2	10	377	4	3
