Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
36	1	-4	1	18	1	20	276	-1	-4
36	0	4	2	22	2	10	377	1	-2
36	1	-1	3	27	2	15	376	1	-3
36	1	1	4	11	1	6	275	-1	1
36	0	1	5	25	2	25	377	0	3
36	0	-2	6	16	1	10	277	-1	-2
36	-1	1	7	24	2	20	376	1	-4
36	1	-1	8	13	1	15	277	-2	0
36	-1	-3	9	29	2	6	370	-1	2
36	0	3	10	16	1	10	277	-2	4
36	1	2	11	21	2	6	376	1	4
36	1	-2	12	17	1	15	275	-3	-2
36	-1	-3	13	26	2	10	370	1	1
36	1	1	14	14	1	20	275	-3	2
36	-2	-2	15	23	2	15	370	-1	-4
36	0	-4	16	19	1	6	277	-1	-4
36	0	-3	17	28	2	20	377	1	0
36	0	3	18	12	1	10	276	-3	-1
36	1	1	1	22	2	10	377	1	-1
36	1	-4	2	11	1	6	275	-1	-2
36	-1	0	3	15	1	25	276	-2	-1
36	-1	-1	4	18	1	20	276	-3	2
36	-1	1	5	21	2	6	376	0	-4
36	0	0	6	29	2	6	370	0	-4
36	0	4	7	24	2	20	376	0	3
36	0	4	8	13	1	15	277	-2	4
36	-1	-1	9	27	2	15	376	0	0
36	0	1	10	19	1	6	277	-2	-2
36	-1	3	11	12	1	10	276	-3	-4
36	0	-4	12	26	2	10	370	0	4
36	1	-4	13	28	2	20	377	0	-4
36	0	-1	14	17	1	15	275	-3	4
36	-1	4	15	21	2	6	376	0	2
36	0	4	16	11	1	6	275	-2	-1
36	0	1	17	23	2	15	370	0	-4
36	0	-1	18	14	1	20	275	-2	-1
36	1	-1	1	14	1	20	275	-2	-3
36	-1	3	2	11	1	6	275	-2	2
36	0	2	3	29	2	6	370	0	2
36	-1	0	4	18	1	20	276	-3	-2
36	-1	0	5	25	2	25	377	0	-2
36	-2	-4	6	16	1	10	277	-2	-4
36	-1	-3	7	24	2	20	376	0	0
36	0	4	8	13	1	15	277	-3	-1
36	0	1	9	27	2	15	376	0	3
36	-2	0	10	19	1	6	277	-1	3
36	-1	3	11	12	1	10	276	-3	-2
36	-1	-4	12	26	2	10	370	-1	-2
36	0	-1	13	28	2	20	377	0	-3
36	0	3	14	17	1	15	275	-2	4
36	-1	4	15	21	2	6	376	-1	3
36	0	-2	16	15	1	25	276	-2	4
36	-1	-3	17	23	2	15	370	-1	-1
36	0	2	18	22	2	10	377	0	-2
