Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
48	-2	3	1	18	1	20	276	-3	3
48	0	-3	2	22	2	10	377	4	-4
48	2	-1	3	27	2	15	376	2	2
48	-2	1	4	11	1	6	275	-2	3
48	0	3	5	25	2	25	377	2	2
48	-2	-1	6	16	1	10	277	-1	2
48	0	-1	7	24	2	20	376	0	-2
48	-2	-1	8	13	1	15	277	-2	-3
48	0	1	9	29	2	6	370	0	2
48	-1	4	10	16	1	10	277	-1	-3
48	0	1	11	21	2	6	376	0	2
48	-1	-1	12	17	1	15	275	-3	0
48	-1	4	13	26	2	10	370	0	1
48	-1	-2	14	14	1	20	275	-3	0
48	-2	-3	15	23	2	15	370	0	2
48	-2	3	16	19	1	6	277	-2	-3
48	-1	0	17	28	2	20	377	0	-4
48	-2	-2	18	12	1	10	276	-1	1
48	0	-1	1	22	2	10	377	1	3
48	0	-4	2	11	1	6	275	-4	4
48	-3	3	3	15	1	25	276	-3	-3
48	-3	2	4	18	1	20	276	-3	-4
48	0	3	5	21	2	6	376	0	-4
48	0	-2	6	29	2	6	370	1	1
48	1	-3	7	24	2	20	376	0	2
48	-2	1	8	13	1	15	277	-2	2
48	0	-3	9	27	2	15	376	0	1
48	-3	3	10	19	1	6	277	-4	-1
48	-4	-4	11	12	1	10	276	-4	-2
48	-1	-2	12	26	2	10	370	0	-3
48	1	-2	13	28	2	20	377	2	-4
48	-2	2	14	17	1	15	275	-4	-2
48	-2	0	15	21	2	6	376	0	4
48	-2	2	16	11	1	6	275	-4	-4
48	-1	1	17	23	2	15	370	0	4
48	-3	4	18	14	1	20	275	-4	0
48	-3	4	1	14	1	20	275	-4	-3
48	-4	-2	2	11	1	6	275	-4	0
48	-3	3	3	29	2	6	370	-3	4
48	-4	3	4	18	1	20	276	-3	-4
48	-3	-4	5	25	2	25	377	0	-2
48	-2	4	6	16	1	10	277	-3	4
48	-2	0	7	24	2	20	376	-1	0
48	-3	-3	8	13	1	15	277	-3	-3
48	-2	4	9	27	2	15	376	-2	3
48	-3	3	10	19	1	6	277	-4	-1
48	-4	3	11	12	1	10	276	-4	-1
48	-3	-1	12	26	2	10	370	-1	-3
48	-2	-3	13	28	2	20	377	-1	-4
48	-3	1	14	17	1	15	275	-4	3
48	-3	-3	15	21	2	6	376	-3	-1
48	-3	4	16	15	1	25	276	-3	-2
48	-3	-2	17	23	2	15	370	-1	0
48	-1	-4	18	22	2	10	377	0	1
