Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
13	-3	1	1	16	1	10	277	-3	3
13	0	-2	2	22	2	10	377	0	3
13	0	2	3	27	2	15	376	-1	-1
13	0	-1	4	11	1	6	275	-4	3
13	0	4	5	25	2	25	377	0	-4
13	0	-2	6	18	1	20	276	-4	-4
13	0	2	7	24	2	20	376	-1	1
13	0	3	8	13	1	15	277	-3	-1
13	0	-2	9	29	2	25	370	0	4
13	0	-1	10	19	1	25	277	-4	-3
13	0	-1	11	12	1	10	276	-4	2
13	0	4	12	26	2	10	370	0	3
13	0	-4	13	28	2	20	377	0	0
13	0	3	14	14	1	20	275	-4	1
13	0	-4	15	21	2	6	376	0	0
13	0	-2	16	15	1	25	276	-3	-4
13	-1	3	17	17	1	15	275	-4	0
13	0	-2	18	23	2	15	370	0	4
13	0	3	1	22	2	10	377	0	4
13	0	-1	2	11	1	6	275	-4	1
13	0	-4	3	16	1	10	277	-3	1
13	0	0	4	29	2	25	370	0	4
13	0	2	5	25	2	25	377	0	2
13	0	-3	6	18	1	20	276	-4	4
13	0	0	7	24	2	20	376	-1	-4
13	0	0	8	13	1	15	277	-3	2
13	0	-2	9	27	2	15	376	-1	-1
13	0	4	10	19	1	25	277	0	-3
13	0	3	11	12	1	10	276	-3	4
13	0	1	12	26	2	10	370	0	4
13	0	2	13	28	2	20	377	0	0
13	0	2	14	17	1	15	275	-4	4
13	0	-2	15	21	2	6	376	0	2
13	0	-4	16	15	1	25	276	-3	1
13	0	2	17	23	2	15	370	0	-2
13	0	2	18	14	1	20	275	-4	-2
13	-2	3	1	19	1	25	277	-4	-1
13	0	-1	2	25	2	25	377	0	-1
13	-1	1	3	16	1	10	277	-4	4
13	0	4	4	29	2	25	370	0	1
13	0	-1	5	17	1	15	275	-4	-2
13	-1	-2	6	18	1	20	276	-4	3
13	0	-1	7	22	2	10	377	0	-2
13	-1	-1	8	13	1	15	277	-3	3
13	0	-3	9	27	2	15	376	0	2
13	0	0	10	24	2	20	376	-2	0
13	-2	3	11	12	1	10	276	0	2
13	0	1	12	26	2	10	370	0	2
13	0	-4	13	15	1	25	276	-4	-2
13	-1	4	14	11	1	6	275	-4	-1
13	0	-2	15	21	2	6	376	-1	4
13	0	1	16	14	1	20	275	-4	-3
13	0	2	17	23	2	15	370	0	-2
13	0	-4	18	28	2	20	377	0	-4
