Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
81	0	-4	1	18	1	20	276	-3	-3
81	-1	4	2	22	2	10	377	0	-4
81	0	-3	3	27	2	15	376	1	-4
81	0	-2	4	11	1	6	275	-2	-3
81	0	0	5	25	2	25	377	1	0
81	0	2	6	16	1	10	277	-1	1
81	0	4	7	24	2	20	376	0	2
81	0	-2	8	13	1	15	277	-1	4
81	0	3	9	29	2	6	370	2	0
81	0	-2	10	16	1	10	277	0	0
81	0	0	11	21	2	6	376	1	-1
81	0	-2	12	17	1	15	275	0	-3
81	0	-3	13	26	2	10	370	2	-1
81	0	0	14	14	1	20	275	0	0
81	0	1	15	23	2	15	370	1	0
81	0	1	16	19	1	6	277	-1	4
81	0	3	17	28	2	20	377	0	-3
81	0	2	18	12	1	10	276	-1	-2
81	0	-4	1	22	2	10	377	0	4
81	0	0	2	11	1	6	275	-1	4
81	0	-4	3	15	1	25	276	-1	-4
81	0	-4	4	18	1	20	276	-1	-1
81	0	-4	5	21	2	6	376	1	1
81	0	2	6	29	2	6	370	2	-2
81	0	-2	7	24	2	20	376	1	2
81	0	-3	8	13	1	15	277	-2	1
81	0	-2	9	27	2	15	376	0	-3
81	0	0	10	19	1	6	277	-1	-1
81	0	-3	11	12	1	10	276	0	1
81	0	2	12	26	2	10	370	2	-4
81	0	1	13	28	2	20	377	0	-4
81	0	-1	14	17	1	15	275	0	-1
81	0	-4	15	21	2	6	376	1	3
81	0	4	16	11	1	6	275	0	-3
81	0	0	17	23	2	15	370	2	3
81	0	1	18	14	1	20	275	0	-1
81	0	1	1	14	1	20	275	-1	4
81	0	3	2	11	1	6	275	1	0
81	0	3	3	29	2	6	370	2	2
81	0	1	4	18	1	20	276	-1	4
81	0	3	5	25	2	25	377	-1	-3
81	0	0	6	16	1	10	277	-1	1
81	0	3	7	24	2	20	376	0	-4
81	0	4	8	13	1	15	277	0	3
81	0	3	9	27	2	15	376	0	0
81	0	0	10	19	1	6	277	-1	-3
81	0	-4	11	12	1	10	276	-1	2
81	0	-3	12	26	2	10	370	1	-2
81	0	-4	13	28	2	20	377	0	1
81	0	-1	14	17	1	15	275	1	1
81	0	-2	15	21	2	6	376	1	4
81	1	0	16	15	1	25	276	-1	2
81	0	0	17	23	2	15	370	2	-4
81	0	-1	18	22	2	10	377	0	-3
