Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
10	0	4	1	16	1	10	277	-2	-2
10	0	0	2	22	2	10	377	2	4
10	0	4	3	27	2	15	376	1	-2
10	0	0	4	11	1	6	275	-2	3
10	0	0	5	25	2	25	377	2	-1
10	0	0	6	18	1	20	276	-3	2
10	0	-4	7	24	2	20	376	1	-2
10	0	1	8	13	1	15	277	-2	-2
10	0	-3	9	29	2	25	370	1	4
10	0	3	10	19	1	25	277	-2	0
10	0	2	11	12	1	10	276	-3	-4
10	0	1	12	26	2	10	370	1	0
10	0	-3	13	28	2	20	377	2	4
10	0	4	14	14	1	20	275	-2	1
10	0	4	15	21	2	6	376	2	-1
10	0	-4	16	15	1	25	276	-3	0
10	0	3	17	17	1	15	275	-2	1
10	0	3	18	23	2	15	370	1	-2
10	0	-1	1	22	2	10	377	2	0
10	0	4	2	11	1	6	275	-3	1
10	0	3	3	16	1	10	277	-2	-2
10	0	2	4	29	2	25	370	1	-1
10	0	0	5	25	2	25	377	1	-3
10	0	-2	6	18	1	20	276	-3	3
10	0	1	7	24	2	20	376	1	-4
10	0	0	8	13	1	15	277	-2	-2
10	0	0	9	27	2	15	376	1	3
10	0	2	10	19	1	25	277	-2	-4
10	0	0	11	12	1	10	276	-2	0
10	0	-3	12	26	2	10	370	1	-2
10	0	-4	13	28	2	20	377	3	2
10	0	-4	14	17	1	15	275	-3	-2
10	0	-4	15	21	2	6	376	1	4
10	0	1	16	15	1	25	276	-3	1
10	0	-1	17	23	2	15	370	1	-1
10	0	-1	18	14	1	20	275	-2	-2
10	0	2	1	19	1	25	277	-2	-1
10	0	3	2	25	2	25	377	2	-1
10	0	-2	3	16	1	10	277	-2	-2
10	0	1	4	29	2	25	370	1	1
10	0	0	5	17	1	15	275	-3	-4
10	0	2	6	18	1	20	276	-3	1
10	0	1	7	22	2	10	377	2	2
10	0	-2	8	13	1	15	277	-2	-2
10	0	-3	9	27	2	15	376	1	3
10	0	-4	10	24	2	20	376	1	3
10	0	4	11	12	1	10	276	-3	3
10	0	4	12	26	2	10	370	1	-3
10	0	-3	13	15	1	25	276	-2	3
10	0	-4	14	11	1	6	275	-3	-1
10	0	4	15	21	2	6	376	1	3
10	0	3	16	14	1	20	275	-3	1
10	0	3	17	23	2	15	370	1	4
10	0	-4	18	28	2	20	377	2	0
