Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
29	-1	2	1	18	1	20	276	-1	-3
29	1	-3	2	22	2	10	377	2	-3
29	2	3	3	27	2	15	376	1	2
29	0	2	4	11	1	6	275	-2	0
29	1	-3	5	25	2	25	377	2	4
29	0	-3	6	16	1	10	277	-2	-1
29	1	4	7	24	2	20	376	2	2
29	0	4	8	13	1	15	277	-3	2
29	1	-3	9	29	2	6	370	2	-2
29	-1	-4	10	16	1	10	277	-2	1
29	1	-4	11	21	2	6	376	3	1
29	-1	-4	12	17	1	15	275	-3	-2
29	1	-3	13	26	2	10	370	3	4
29	-1	3	14	14	1	20	275	-3	-2
29	1	4	15	23	2	15	370	3	-3
29	-1	-3	16	19	1	6	277	-2	4
29	2	-4	17	28	2	20	377	3	-2
29	-1	-4	18	12	1	10	276	-2	2
29	0	-4	1	22	2	10	377	2	-4
29	-1	2	2	11	1	6	275	-3	-3
29	-2	2	3	15	1	25	276	-2	-3
29	-1	0	4	18	1	20	276	-3	4
29	1	0	5	21	2	6	376	2	4
29	2	-1	6	29	2	6	370	3	-3
29	2	1	7	24	2	20	376	2	1
29	-1	0	8	13	1	15	277	-3	-4
29	1	2	9	27	2	15	376	1	-1
29	-2	-3	10	19	1	6	277	-3	2
29	-1	-4	11	12	1	10	276	-2	-4
29	1	-2	12	26	2	10	370	3	-3
29	2	-2	13	28	2	20	377	2	-2
29	-1	1	14	17	1	15	275	-3	0
29	2	4	15	21	2	6	376	3	2
29	-1	3	16	11	1	6	275	-2	4
29	2	2	17	23	2	15	370	3	-2
29	-1	0	18	14	1	20	275	-2	4
29	0	3	1	14	1	20	275	-1	3
29	0	-1	2	11	1	6	275	0	-4
29	1	2	3	29	2	6	370	2	1
29	0	1	4	18	1	20	276	-1	1
29	0	4	5	25	2	25	377	2	-4
29	0	-2	6	16	1	10	277	-1	3
29	0	-3	7	24	2	20	376	1	-3
29	0	2	8	13	1	15	277	-1	-3
29	1	4	9	27	2	15	376	2	-1
29	0	4	10	19	1	6	277	0	2
29	0	0	11	12	1	10	276	0	-2
29	1	-4	12	26	2	10	370	1	-1
29	1	0	13	28	2	20	377	2	-1
29	0	-2	14	17	1	15	275	-1	-1
29	1	-3	15	21	2	6	376	2	1
29	0	-3	16	15	1	25	276	-1	1
29	0	1	17	23	2	15	370	2	1
29	1	-2	18	22	2	10	377	2	-1
