Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
52	0	2	1	18	1	20	276	-2	0
52	1	-2	2	22	2	10	377	2	-1
52	2	-3	3	27	2	15	376	3	-2
52	-1	1	4	11	1	6	275	-2	-4
52	2	-4	5	25	2	25	377	3	3
52	-1	2	6	16	1	10	277	-3	-1
52	2	-3	7	24	2	20	376	3	1
52	-1	-2	8	13	1	15	277	-2	1
52	3	0	9	29	2	6	370	3	-4
52	0	2	10	16	1	10	277	-1	2
52	1	1	11	21	2	6	376	2	2
52	-2	4	12	17	1	15	275	-3	-3
52	2	1	13	26	2	10	370	2	0
52	-2	-3	14	14	1	20	275	-3	1
52	2	1	15	23	2	15	370	3	3
52	-2	1	16	19	1	6	277	-3	1
52	2	-4	17	28	2	20	377	2	-1
52	-1	0	18	12	1	10	276	-2	2
52	3	2	1	22	2	10	377	3	-4
52	0	4	2	11	1	6	275	-2	1
52	-3	1	3	15	1	25	276	-3	2
52	-3	-2	4	18	1	20	276	-3	-3
52	2	4	5	21	2	6	376	2	-4
52	3	0	6	29	2	6	370	2	-4
52	2	3	7	24	2	20	376	3	3
52	-1	1	8	13	1	15	277	-2	3
52	2	-3	9	27	2	15	376	2	3
52	-2	-4	10	19	1	6	277	-2	2
52	-3	-4	11	12	1	10	276	-3	-4
52	2	-2	12	26	2	10	370	2	-3
52	3	3	13	28	2	20	377	2	-1
52	-2	-3	14	17	1	15	275	-3	4
52	2	-4	15	21	2	6	376	3	-1
52	-1	0	16	11	1	6	275	-3	-4
52	2	-2	17	23	2	15	370	3	3
52	-1	4	18	14	1	20	275	-3	-1
52	0	-2	1	14	1	20	275	-2	-3
52	-2	1	2	11	1	6	275	-3	2
52	2	-3	3	29	2	6	370	1	-4
52	-1	-1	4	18	1	20	276	-2	1
52	3	-4	5	25	2	25	377	3	1
52	-2	4	6	16	1	10	277	-3	-2
52	3	-3	7	24	2	20	376	2	2
52	-1	-1	8	13	1	15	277	-2	1
52	2	2	9	27	2	15	376	2	4
52	-1	1	10	19	1	6	277	-2	-4
52	-2	-4	11	12	1	10	276	-2	3
52	2	-1	12	26	2	10	370	2	-2
52	3	-4	13	28	2	20	377	2	-1
52	0	1	14	17	1	15	275	-2	-1
52	2	0	15	21	2	6	376	2	-4
52	-1	1	16	15	1	25	276	-2	3
52	2	3	17	23	2	15	370	2	3
52	3	-1	18	22	2	10	377	2	3
