Subject	Rating1	Rating1_StartPosition	Trial	Trial_No	Condition	Anticipation	IADS	Rating2	Rating2_StartPosition1
56	-1	0	1	18	1	20	276	-2	0
56	3	2	2	22	2	10	377	4	-3
56	3	2	3	27	2	15	376	4	-1
56	0	3	4	11	1	6	275	-3	2
56	0	-2	5	25	2	25	377	3	-3
56	-2	-4	6	16	1	10	277	-3	-3
56	0	-1	7	24	2	20	376	2	-2
56	-2	-3	8	13	1	15	277	-1	-1
56	2	-1	9	29	2	6	370	2	2
56	0	1	10	16	1	10	277	-1	-2
56	4	2	11	21	2	6	376	4	-3
56	-1	-2	12	17	1	15	275	-3	3
56	1	1	13	26	2	10	370	2	-4
56	-1	-4	14	14	1	20	275	-3	4
56	2	-1	15	23	2	15	370	1	4
56	-1	-1	16	19	1	6	277	-1	-1
56	1	-3	17	28	2	20	377	3	-2
56	-1	-4	18	12	1	10	276	-3	-1
56	2	-4	1	22	2	10	377	4	3
56	0	-3	2	11	1	6	275	-3	-1
56	-1	0	3	15	1	25	276	-2	-3
56	-1	4	4	18	1	20	276	-3	3
56	2	-4	5	21	2	6	376	3	2
56	-1	-2	6	29	2	6	370	1	-2
56	2	0	7	24	2	20	376	3	-1
56	-2	4	8	13	1	15	277	-2	4
56	3	4	9	27	2	15	376	3	-4
56	-1	4	10	19	1	6	277	-2	-2
56	0	1	11	12	1	10	276	-2	2
56	3	-1	12	26	2	10	370	2	3
56	2	4	13	28	2	20	377	4	2
56	-1	-4	14	17	1	15	275	-4	0
56	3	4	15	21	2	6	376	3	-2
56	-1	4	16	11	1	6	275	-4	3
56	3	3	17	23	2	15	370	2	1
56	-1	-2	18	14	1	20	275	-4	1
56	0	-3	1	14	1	20	275	-4	2
56	-1	-2	2	11	1	6	275	-4	-2
56	2	-3	3	29	2	6	370	2	4
56	-1	4	4	18	1	20	276	-3	3
56	2	1	5	25	2	25	377	3	-1
56	-1	-1	6	16	1	10	277	-2	-4
56	2	2	7	24	2	20	376	3	2
56	-1	-3	8	13	1	15	277	-2	-2
56	2	-1	9	27	2	15	376	3	2
56	0	4	10	19	1	6	277	-2	1
56	-2	3	11	12	1	10	276	-3	2
56	0	-3	12	26	2	10	370	2	0
56	2	-1	13	28	2	20	377	3	0
56	-1	0	14	17	1	15	275	-4	0
56	2	-2	15	21	2	6	376	3	3
56	-1	0	16	15	1	25	276	-2	-3
56	2	-2	17	23	2	15	370	2	0
56	2	2	18	22	2	10	377	4	-1
